position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
95,Boys Clothing | Boys Streetwear,boys clothing,"['boys', 'clothing']",[],"Browse our new arrivals in boys' clothing at True Religion. Create luxe streetwear looks with our tees, hoodies, jeans & more for boys from True Religion.",https://www.truereligion.com/boys-designer-clothes
96,Casual & Classic Boys Clothing,boys clothing,"['Boys', 'Clothing']",[],Boys' Clothing · Boys' Marine Air Vest · Boys Performance Breaker Pants · Boys' Harbor Fleece Shep Shirt · Boys' Surfside Full-Zip Hoodie · Boys' Sherpa Fleece Vest.,https://www.vineyardvines.com/boys/
97,School Smocked & Classic Boys' Clothing,boys clothing,"['boys', 'clothes']",[],"Shop our latest smocked back to school classic boys' clothes collection. Order preppy back to school smocked outfits, monogrammed shirts, and much more!",https://www.elizajameskids.com/collections/boys/monogrammed
98,Boys' Clothing | PUMA,boys clothing,"['Boys', 'clothing']",[],"Boys' clothing by PUMA keeps up with your child's active lifestyle – from the playground to the field, find activewear they'll love.",https://us.puma.com/us/en/kids/boys/clothing
99,Boys' Clothes - Toddler & Little Boys Outfits,boys clothing,['boys clothing'],[],Shop boys clothing and outfits for toddlers and little boys. Browse Maisonette's one-stop shop for your favorite brands that keep him stylish from day one.,https://www.maisonette.com/shop/kids/boy-clothing
1,Discover the Boys' Clothing Collection | Joules® US,boys clothing,"['boys', 'clothes']",[],"Ready for any adventure, the Joules collection of boys' clothes has been designed with durability in mind. With bright colors and prints, discover the range ...",https://www.joulesusa.com/Boys-Clothing
2,Boys Kids' Clothes | Boys & Girls Clothes | Hibbett | City Gear,boys clothing,['clothing'],[],"Shop kid's clothing from Hibbett Sports. Browse our collection of compression, hoodies, denim, hats and more. Get all the latest styles and brands online ...",https://www.hibbett.com/boys-and-girls/clothing/boys/
3,Baby Boy Clothing - Target,boys clothing,['Boy Clothing'],[],"Shop Target for Baby Boy Clothing you will love at great low prices. Choose from Same Day Delivery, Drive Up or Order Pickup. Free standard shipping with ...",https://www.target.com/c/baby-boy-clothing-kids/-/N-4y6l9
4,Baby Boy Clothes (Sizes 0-24M) | Nordstrom Rack,boys clothing,"['Boy Clothing', 'Boy Clothes']",[],Shop a great selection of Baby Boy Clothing (Sizes 0-24M) at Nordstrom Rack. Find designer Baby Boy Clothes (Sizes 0-24M) up to 70% off.,https://www.nordstromrack.com/c/kids/baby-boy/0-24m
5,CLEARANCE Big Boys 8-22 Clothing for Baby & Kids,boys clothing,"['Boys', 'Clothing']",[],FREE SHIPPING AVAILABLE! Shop JCPenney.com and save on Clearance Big Boys 8-22 Clothing.,https://www.jcpenney.com/g/baby-kids/all-boys-clothing/big-boys-8-22-clothing?s1_deals_and_promotions=CLEARANCE&id=cat11100001199
6,Find Kids Clothing | Kohl's,boys clothing,"['kids', 'clothes']",[],"Enjoy free shipping and easy returns on adorable kids' clothes from Kohl's. Find kids' jeans, tops, sweaters, dresses and dress pants and more.",https://www.kohls.com/sale-event/kids-clothing.jsp
7,Boys' Clothes Online | Boden US,boys clothing,"['boys', 'clothing']",[],"Featuring supersoft fabrics and plenty of playful details, our boys' clothing collection pops with color and fizzes with style. Discover the range at Boden.",https://www.bodenusa.com/en-us/boys-clothing
8,Boys Clothes Lot for sale | eBay,boys clothing,['Boys Clothes'],[],Get the best deals on Boys Clothes Lot when you shop the largest online selection at eBay.com. Free shipping on many items | Browse your favorite brands ...,https://www.ebay.com/b/Boys-Clothes-Lot/11452/bn_7023544164
9,Boy's Clothing Latest Styles + FREE SHIPPING | Zappos.com,boys clothing,"['Clothing', 'Boys']",[],"Free shipping BOTH ways on Clothing, Boys from our vast selection of styles. Fast delivery, and 24/7/365 real-person service with a smile.",https://www.zappos.com/boys-clothing/CKvXAcABBOICAgEY.zso
10,Boys' Clothing & Fashion | FatFace US,boys clothing,['boys'],[],Get him set for the season ahead with the FatFace boys' collection - now avaliable in ages 2-3.,https://us.fatface.com/kids/boys-clothing
11,Boys' Designer Clothes & Accessories - Ralph Lauren,boys clothing,"['boys', 'clothes']",[],Shop boys' designer clothes & accessories for everything from polo shirts and sweaters to jackets and suits. Free Fast Shipping With an ...,https://www.ralphlauren.com/kids-boys
12,Kids' Clothing: Boys 8-20 - Sears,boys clothing,"['Kids', 'Clothing', 'Kids', 'Clothing']",[],Sears has the best selection of Kids' Clothing in stock. Get the Kids' Clothing you want from the brands you love today at Sears.,https://www.sears.com/clothing-kids-clothing/b-5006947?Fit=Boys%208-20&filterList=Fit
13,Boys' Sale - Brooks Brothers,boys clothing,"['boys', 'clothing']",[],Shop Brooks Brothers sale on boys' clothing and take advantage of discount prices. Legendary quality and customer service are a click away.,https://www.brooksbrothers.com/sale/boys
