position,title,query,snippet_highlighted_words,rich_snippet_list,snippet,link
75,"Girls coats, jackets, vests, puffers - Everafter",Girls Jackets & Coats,['Girls outerwear'],[],Girls outerwear to keep you warm and cozy.,https://everaftershop.com/collections/outerwear-girls
76,Girls Jackets Coats - Shein,Girls Jackets & Coats,['Girls Jackets Coats'],[],Free Returns ✓ Free Shipping On Orders $49+ ✓ 1000+ New Arrivals Dropped Daily ✓ Shop for Girls Jackets Coats at SHEIN USA!,https://us.shein.com/category/Girls-Jackets-Coats-sc-00809154.html?lang=us
77,"Preppy Girls Outerwear, Coats, Vests, and Jackets",Girls Jackets & Coats,"['girls', 'jackets']",[],"Find perfect preppy sweaters for girls, plus iconic vests, jackets and more at ClassicPrep.com. Cardigans, crew necks, Fair Isles, and sweater dresses for ...",https://classicprep.com/collections/preppy-girls-outerwear
78,Girls Jackets & Vests. Nike.com,Girls Jackets & Coats,"['Girls', 'Jackets', 'Coats']",[],"Girls' Jackets, Coats & Vests. Bomber JacketsParka JacketsPuffer JacketsVests Windbreakers Rain JacketsFleece JacketsInsulated JacketsTrack Jackets.",https://www.nike.com/w/girls-jackets-vests-3aqegz50r7y
79,Little Girls Coats - Mia Belle Girls,Girls Jackets & Coats,"[""girl's"", 'jackets']",[],"But, here at Mia Belle, it is! We have everything for every fashion-loving cutie. For the denim divas, we have girl's tie-die denim jackets, frayed.",https://www.miabellebaby.com/collections/girls-outerwear
80,Jackets and Coats - Girls' outerwear - Aspesi,Girls Jackets & Coats,"['Jackets', 'coats']",[],Enrich your wardrobe: explore our products as Jackets and coats Enter and buy in the Aspesi online shop.,https://www.aspesi.com/en_jp/bambino/girls/jackets-and-coats.html
81,Girls' Outerwear: New & Used On Sale Up To 90% Off | thredUP,Girls Jackets & Coats,"['Girls', 'Outerwear']",[],"Girls' Outerwear at up to 90% off retail price! Discover over 25000 brands of hugely discounted clothes, handbags, shoes and accessories at thredUP.",https://www.thredup.com/kids/girls/outerwear
82,Girls Jackets & Coats | Thom Browne Official,Girls Jackets & Coats,"['girls jackets', 'coats']",[],"Shop girls jackets and coats in sizes 2 to 12 years at Thom Browne. Enjoy international shipping, free returns and gift messaging.",https://www.thombrowne.com/us/sets/girls-jackets
83,Girl's Coats and Jackets - Desigual,Girls Jackets & Coats,"['coats', 'jackets', 'coat', 'coats', 'jackets', 'girls']",[],Desigual Kids' coats and jackets. ... Long padded coat with text ... collection of coats and jackets for boys and girls is full of surprises and adventures.,https://www.desigual.com/en_US/kids-clothes/girl/coats-jackets/
84,Girls' Coats & Jackets | Burberry® Official,Girls Jackets & Coats,"['girls', 'outerwear', 'jackets', 'coats']",[],"Discover our collection of girls' outerwear, including hooded jackets and reversible coats showcasing our Vintage Check and the Thomas Burberry Monogram.",https://us.burberry.com/girls-coats-jackets/
85,Jackets | Eddie Bauer,Girls Jackets & Coats,"['Jackets', 'Jacket', 'Jacket', 'Girls', 'Jacket', 'Girls']",[],Jackets · Kids' CirrusLite Down Hooded Jacket · Kids' Quest Fleece Plush Hooded Jacket · Girls' Deer Harbor Reversible Hooded Jacket - Colorblock · Girls' Deer ...,https://www.eddiebauer.com/c/20090/kids-girls-jackets?sp=1
86,Shop Youth Girls' Coats & Outerwear - Carhartt,Girls Jackets & Coats,"['girls', 'jackets', 'coats', 'outerwear']",[],"Shop Carhartt for a wide selection of girls' jackets and coats in sizes 4-14. Outfit your kids in durable, comfortable outerwear. Shop now.",https://www.carhartt.com/c/youth-girl-outerwear
87,"Girls Jackets, Coats & Designer Luxury Outerwear For Children",Girls Jackets & Coats,"['Girls Jackets', 'Coats']",[],"Shop Girls Jackets, Coats & Designer Outerwear For Children at GUCCI.com. Enjoy Free Shipping, Returns & Complimentary Gift Wrapping.",https://www.gucci.com/us/en/ca/children/girls/clothes-for-girls/outerwear-and-jackets-for-girl-c-children-girls-jackets-and-coats
